Make,Y,L,Price,Longitude,Latitude,flag
X-Yachts,0.214285714,0.25,218645,12.56738,41.87194,1
X-Yachts,0.214285714,0.7,419070,18.643501,60.128161,1
Zuanelli,0.214285714,0.2,279380,12.56738,41.87194,1
Zuanelli,0.214285714,0.2,230761,12.56738,41.87194,1
Bavaria,0.285714286,0.1,70452,15.2,45.1,1
Bavaria,0.285714286,0.2,95948,15.2,45.1,1
Bavaria,0.285714286,0.55,127543,21.824312,39.074208,1
Bavaria,0.285714286,0.55,120239,12.56738,41.87194,1
Bavaria,0.285714286,0.55,91106,12.56738,41.87194,1
Bavaria,0.285714286,0.65,165351,15.2,45.1,1
Bavaria,0.285714286,0.65,95354,15.2,45.1,1
Bavaria,0.285714286,0.65,188278,12.56738,41.87194,1
Bavaria,0.285714286,0.65,157911,12.56738,41.87194,1
Bavaria,0.285714286,0.9,236866,35.243322,38.963745,1
Beneteau,0.285714286,0.2,99605,15.2,45.1,1
Beneteau,0.285714286,0.2,120285,21.824312,39.074208,1
Beneteau,0.285714286,0.2,120255,21.824312,39.074208,1
Beneteau,0.285714286,0.2,182204,12.56738,41.87194,1
Beneteau,0.285714286,0.2,109323,12.56738,41.87194,1
Beneteau,0.285714286,0.35,119024,15.2,45.1,1
Beneteau,0.285714286,0.35,110537,15.2,45.1,1
Beneteau,0.285714286,0.35,106893,15.2,45.1,1
Beneteau,0.285714286,0.35,105679,15.2,45.1,1
Beneteau,0.285714286,0.35,133617,21.824312,39.074208,1
Beneteau,0.285714286,0.35,139690,35.243322,38.963745,1
Beneteau,0.285714286,0.5,115396,15.2,45.1,1
Beneteau,0.285714286,0.5,180990,12.56738,41.87194,1
Beneteau,0.285714286,0.55,139696,21.824312,39.074208,1
Beneteau,0.285714286,0.55,103249,12.56738,41.87194,1
Beneteau,0.285714286,0.65,186524,35.243322,38.963745,1
Beneteau,0.285714286,0.75,144549,15.2,45.1,1
Beneteau,0.285714286,0.75,139690,15.2,45.1,1
Beneteau,0.285714286,0.75,139550,10.451526,51.165691,1
Beneteau,0.285714286,0.75,144306,21.824312,39.074208,1
Beneteau,0.285714286,0.9,253837,15.2,45.1,1
Beneteau,0.285714286,0.9,240520,15.2,45.1,1
Beneteau,0.285714286,0.9,240510,15.2,45.1,1
Beneteau,0.285714286,0.9,227117,15.2,45.1,1
Beneteau,0.285714286,0.9,218533,15.2,45.1,1
Beneteau,0.285714286,0.9,212572,15.2,45.1,1
Beneteau,0.285714286,0.9,212543,15.2,45.1,1
Beneteau,0.285714286,0.9,206255,15.2,45.1,1
Beneteau,0.285714286,0.9,224688,21.824312,39.074208,1
Beneteau,0.285714286,0.9,206470,21.824312,39.074208,1
Beneteau,0.285714286,0.9,242906,35.243322,38.963745,1
Comar,0.285714286,0.25,155481,12.56738,41.87194,1
Comar,0.285714286,0.5,180990,12.56738,41.87194,1
Dufour,0.285714286,0.2,119024,21.824312,39.074208,1
Dufour,0.285714286,0.3,127526,12.56738,41.87194,1
Elan,0.285714286,0.4,103128,15.2,45.1,1
Grand Soleil,0.285714286,0.25,151876,12.56738,41.87194,1
Grand Soleil,0.285714286,0.55,194351,12.56738,41.87194,1
Grand Soleil,0.285714286,0.65,182204,12.56738,41.87194,1
Hallberg-Rassy,0.285714286,0.95,971625,15.2,45.1,1
Hanse,0.285714286,0.2,95948,12.56738,41.87194,1
Hanse,0.285714286,0.35,151837,12.56738,41.87194,1
Hanse,0.285714286,0.8,290312,12.56738,41.87194,1
Island Packet,0.285714286,0.8,564834,10.451526,51.165691,1
Jeanneau,0.285714286,0.15,127576,15.2,45.1,1
Jeanneau,0.285714286,0.15,100845,12.56738,41.87194,1
Jeanneau,0.285714286,0.15,100820,12.56738,41.87194,1
Jeanneau,0.285714286,0.15,127543,35.243322,38.963745,1
Jeanneau,0.285714286,0.3,105679,15.2,45.1,1
Jeanneau,0.285714286,0.3,101913,15.2,45.1,1
Jeanneau,0.285714286,0.3,99630,15.2,45.1,1
Jeanneau,0.285714286,0.3,155460,12.56738,41.87194,1
Jeanneau,0.285714286,0.3,133651,12.56738,41.87194,1
Jeanneau,0.285714286,0.3,119024,12.56738,41.87194,1
Jeanneau,0.285714286,0.45,143371,21.824312,39.074208,1
Jeanneau,0.285714286,0.45,120881,21.824312,39.074208,1
Jeanneau,0.285714286,0.45,120850,21.824312,39.074208,1
Jeanneau,0.285714286,0.45,115396,21.824312,39.074208,1
Jeanneau,0.285714286,0.45,182204,12.56738,41.87194,1
Jeanneau,0.285714286,0.65,163984,15.2,45.1,1
Jeanneau,0.285714286,0.65,157911,15.2,45.1,1
Jeanneau,0.285714286,0.65,153052,15.2,45.1,1
Jeanneau,0.285714286,0.65,145769,15.2,45.1,1
Jeanneau,0.285714286,0.65,143922,15.2,45.1,1
Jeanneau,0.285714286,0.65,127543,15.2,45.1,1
Jeanneau,0.285714286,0.65,266626,21.824312,39.074208,1
Jeanneau,0.285714286,0.65,193137,21.824312,39.074208,1
Jeanneau,0.285714286,0.65,157917,21.824312,39.074208,1
Jeanneau,0.285714286,0.65,151843,21.824312,39.074208,1
Jeanneau,0.285714286,0.65,266019,12.56738,41.87194,1
Jeanneau,0.285714286,0.65,206507,12.56738,41.87194,1
Jeanneau,0.285714286,0.65,144555,12.56738,41.87194,1
Jeanneau,0.285714286,0.65,109327,12.56738,41.87194,1
Jeanneau,0.285714286,0.65,180990,35.243322,38.963745,1
Jeanneau,0.285714286,0.95,224719,12.56738,41.87194,1
Jeanneau,0.285714286,0.95,321895,35.243322,38.963745,1
Malo,0.285714286,0.2,344449,18.643501,60.128161,1
Moody,0.285714286,0.45,394776,21.824312,39.074208,1
Moody,0.285714286,0.5,358335,10.451526,51.165691,1
Nauticat,0.285714286,0.4,484664,25.48583,42.733883,1
Nauticat,0.285714286,0.4,564977,35.243322,38.963745,1
RM Yachts,0.285714286,0.15,133598,12.56738,41.87194,1
Solaris,0.285714286,0.6,302418,15.2,45.1,1
Solaris,0.285714286,0.6,388650,12.56738,41.87194,1
Triplast,0.285714286,0.2,105679,15.2,45.1,1
Bavaria,0.357142857,0.4,142119,21.824312,39.074208,1
Bavaria,0.357142857,0.4,136046,21.824312,39.074208,1
Bavaria,0.357142857,0.65,170057,15.2,45.1,1
Bavaria,0.357142857,0.65,166413,21.824312,39.074208,1
Bavaria,0.357142857,0.65,145764,12.56738,41.87194,1
Bavaria,0.357142857,0.9,176131,15.2,45.1,1
Bavaria,0.357142857,0.9,242939,21.824312,39.074208,1
Bavaria,0.357142857,0.9,255052,35.243322,38.963745,1
Beneteau,0.357142857,0.2,109350,21.824312,39.074208,1
Beneteau,0.357142857,0.2,102034,21.824312,39.074208,1
Beneteau,0.357142857,0.2,100212,21.824312,39.074208,1
Beneteau,0.357142857,0.2,94746,21.824312,39.074208,1
Beneteau,0.357142857,0.35,115396,15.2,45.1,1
Beneteau,0.357142857,0.35,103249,15.2,45.1,1
Beneteau,0.357142857,0.35,111752,21.824312,39.074208,1
Beneteau,0.357142857,0.35,133617,12.56738,41.87194,1
Beneteau,0.357142857,0.35,115396,12.56738,41.87194,1
Beneteau,0.357142857,0.55,137266,21.824312,39.074208,1
Beneteau,0.357142857,0.55,136046,21.824312,39.074208,1
Beneteau,0.357142857,0.55,133622,21.824312,39.074208,1
Beneteau,0.357142857,0.55,170057,12.56738,41.87194,1
Beneteau,0.357142857,0.65,199183,21.824312,39.074208,1
Beneteau,0.357142857,0.65,188285,21.824312,39.074208,1
Beneteau,0.357142857,0.65,163984,21.824312,39.074208,1
Beneteau,0.357142857,0.65,151837,21.824312,39.074208,1
Beneteau,0.357142857,0.65,230802,12.56738,41.87194,1
Beneteau,0.357142857,0.75,139690,21.824312,39.074208,1
Beneteau,0.357142857,0.9,340115,15.2,45.1,1
Comar,0.357142857,0.5,188278,12.56738,41.87194,1
Dehler,0.357142857,0.15,170101,12.56738,41.87194,1
Dufour,0.357142857,0.3,176107,12.56738,41.87194,1
Dufour,0.357142857,0.45,176131,14.375416,35.937496,1
Elan,0.357142857,0.1,109201,15.2,45.1,1
Elan,0.357142857,0.4,116640,15.2,45.1,1
Elan,0.357142857,0.4,156736,35.243322,38.963745,1
Grand Soleil,0.357142857,0.65,546613,12.56738,41.87194,1
Hanse,0.357142857,0.2,115396,12.56738,41.87194,1
Hanse,0.357142857,0.55,193137,15.2,45.1,1
Hanse,0.357142857,0.55,212626,21.824312,39.074208,1
Hanse,0.357142857,0.55,255086,12.56738,41.87194,1
Hanse,0.357142857,0.55,241725,12.56738,41.87194,1
Jeanneau,0.357142857,0.15,139726,12.56738,41.87194,1
Jeanneau,0.357142857,0.3,95948,15.2,45.1,1
Jeanneau,0.357142857,0.3,115380,21.824312,39.074208,1
Jeanneau,0.357142857,0.3,103275,21.824312,39.074208,1
Jeanneau,0.357142857,0.3,95948,21.824312,39.074208,1
Jeanneau,0.357142857,0.3,163984,12.56738,41.87194,1
Jeanneau,0.357142857,0.45,145801,21.824312,39.074208,1
Jeanneau,0.357142857,0.45,120285,21.824312,39.074208,1
Jeanneau,0.357142857,0.65,236866,12.56738,41.87194,1
Jeanneau,0.357142857,0.85,199818,15.2,45.1,1
Jeanneau,0.357142857,0.85,193144,15.2,45.1,1
Jeanneau,0.357142857,0.85,224719,21.824312,39.074208,1
Jeanneau,0.357142857,0.85,199218,21.824312,39.074208,1
Jeanneau,0.357142857,0.85,199210,21.824312,39.074208,1
Jeanneau,0.357142857,0.85,194359,21.824312,39.074208,1
Jeanneau,0.357142857,0.85,194351,21.824312,39.074208,1
Jeanneau,0.357142857,0.85,188278,21.824312,39.074208,1
Jeanneau,0.357142857,0.85,340069,12.56738,41.87194,1
Jeanneau,0.357142857,0.85,261160,35.243322,38.963745,1
Jeanneau,0.357142857,0.85,212580,35.243322,38.963745,1
Jeanneau,0.357142857,0.85,212572,35.243322,38.963745,1
Moody,0.357142857,0.45,394776,21.824312,39.074208,1
Salona,0.357142857,0.4,156696,15.2,45.1,1
Solaris,0.357142857,0.4,400850,12.56738,41.87194,1
Solaris,0.357142857,0.6,388703,12.56738,41.87194,1
Tartan,0.357142857,0.35,321895,12.56738,41.87194,1
Tartan,0.357142857,0.35,303674,12.56738,41.87194,1
Vismara,0.357142857,0.9,479805,14.375416,35.937496,1
X-Yachts,0.357142857,0.3,419070,10.451526,51.165691,1
X-Yachts,0.357142857,0.7,425086,12.56738,41.87194,1
Azuree,0.428571429,0.2,127543,35.243322,38.963745,1
Bavaria,0.428571429,0.2,119040,15.2,45.1,1
Bavaria,0.428571429,0.2,99630,15.2,45.1,1
Bavaria,0.428571429,0.2,81992,15.2,45.1,1
Bavaria,0.428571429,0.2,123882,10.451526,51.165691,1
Bavaria,0.428571429,0.2,157889,21.824312,39.074208,1
Bavaria,0.428571429,0.2,102060,21.824312,39.074208,1
Bavaria,0.428571429,0.2,91102,21.824312,39.074208,1
Bavaria,0.428571429,0.2,121453,12.56738,41.87194,1
Bavaria,0.428571429,0.4,145564,15.2,45.1,1
Bavaria,0.428571429,0.4,145764,21.824312,39.074208,1
Bavaria,0.428571429,0.65,230671,15.2,45.1,1
Bavaria,0.428571429,0.65,202854,15.2,45.1,1
Bavaria,0.428571429,0.9,279380,15.2,45.1,1
Bavaria,0.428571429,0.9,253837,15.2,45.1,1
Beneteau,0.428571429,0.2,121470,21.824312,39.074208,1
Beneteau,0.428571429,0.2,120285,21.824312,39.074208,1
Beneteau,0.428571429,0.2,108108,21.824312,39.074208,1
Beneteau,0.428571429,0.2,106893,21.824312,39.074208,1
Beneteau,0.428571429,0.2,95961,21.824312,39.074208,1
Beneteau,0.428571429,0.2,201732,18.643501,60.128161,1
Beneteau,0.428571429,0.35,115396,15.2,45.1,1
Beneteau,0.428571429,0.35,115396,21.824312,39.074208,1
Beneteau,0.428571429,0.35,109323,21.824312,39.074208,1
Beneteau,0.428571429,0.5,194351,35.243322,38.963745,1
Beneteau,0.428571429,0.55,156696,15.2,45.1,1
Beneteau,0.428571429,0.65,176138,15.2,45.1,1
Beneteau,0.428571429,0.65,169450,15.2,45.1,1
Beneteau,0.428571429,0.65,217431,21.824312,39.074208,1
Beneteau,0.428571429,0.65,185856,21.824312,39.074208,1
Beneteau,0.428571429,0.65,170000,21.824312,39.074208,1
Beneteau,0.428571429,0.65,309582,18.643501,60.128161,1
Beneteau,0.428571429,0.65,224728,35.243322,38.963745,1
Beneteau,0.428571429,0.7,182204,15.2,45.1,1
Beneteau,0.428571429,0.7,174309,15.2,45.1,1
Beneteau,0.428571429,0.7,170057,15.2,45.1,1
Beneteau,0.428571429,0.9,267197,14.375416,35.937496,1
Catalina,0.428571429,0.4,204069,12.56738,41.87194,1
Dehler,0.428571429,0.2,200425,35.243322,38.963745,1
Dehler,0.428571429,0.45,201732,18.643501,60.128161,1
Dufour,0.428571429,0.2,163984,12.56738,41.87194,1
Dufour,0.428571429,0.3,163962,14.375416,35.937496,1
Dufour,0.428571429,0.45,170101,14.375416,35.937496,1
Dufour,0.428571429,0.45,166413,14.375416,35.937496,1
Dufour,0.428571429,0.45,157889,14.995463,46.151241,1
Dufour,0.428571429,0.7,302459,21.824312,39.074208,1
Elan,0.428571429,0.45,143334,15.2,45.1,1
Elan,0.428571429,0.45,127543,21.824312,39.074208,1
Grand Soleil,0.428571429,0.35,273307,10.451526,51.165691,1
Grand Soleil,0.428571429,0.55,267233,12.56738,41.87194,1
Grand Soleil,0.428571429,0.55,334042,35.243322,38.963745,1
Grand Soleil,0.428571429,0.85,479805,15.2,45.1,1
Grand Soleil,0.428571429,0.95,498045,12.56738,41.87194,1
Grand Soleil,0.428571429,0.95,498026,12.56738,41.87194,1
Hanse,0.428571429,0.4,181036,12.56738,41.87194,1
Hanse,0.428571429,0.55,230851,12.56738,41.87194,1
Hanse,0.428571429,0.7,182204,15.2,45.1,1
Hanse,0.428571429,0.7,180965,15.2,45.1,1
Hanse ,0.428571429,0.7,180990,15.2,45.1,1
Jeanneau,0.428571429,0.2,129235,21.824312,39.074208,1
Jeanneau,0.428571429,0.2,109350,21.824312,39.074208,1
Jeanneau,0.428571429,0.2,103275,21.824312,39.074208,1
Jeanneau,0.428571429,0.2,84421,21.824312,39.074208,1
Jeanneau,0.428571429,0.2,84410,21.824312,39.074208,1
Jeanneau,0.428571429,0.2,143334,12.56738,41.87194,1
Jeanneau,0.428571429,0.3,145801,12.56738,41.87194,1
Jeanneau,0.428571429,0.3,145744,12.56738,41.87194,1
Jeanneau,0.428571429,0.45,115425,15.2,45.1,1
Jeanneau,0.428571429,0.45,115396,21.824312,39.074208,1
Jeanneau,0.428571429,0.45,156736,35.243322,38.963745,1
Jeanneau,0.428571429,0.65,153052,15.2,45.1,1
Jeanneau,0.428571429,0.65,255096,12.56738,41.87194,1
Jeanneau,0.428571429,0.85,261160,15.2,45.1,1
Jeanneau,0.428571429,0.85,249782,15.2,45.1,1
Jeanneau,0.428571429,0.85,236875,15.2,45.1,1
Jeanneau,0.428571429,0.85,236866,15.2,45.1,1
Jeanneau,0.428571429,0.85,229578,15.2,45.1,1
Jeanneau,0.428571429,0.85,212572,15.2,45.1,1
Jeanneau,0.428571429,0.85,200433,15.2,45.1,1
Jeanneau,0.428571429,0.85,200425,15.2,45.1,1
Jeanneau,0.428571429,0.85,199818,15.2,45.1,1
Jeanneau,0.428571429,0.85,168850,15.2,45.1,1
Jeanneau,0.428571429,0.85,326766,21.824312,39.074208,1
Jeanneau,0.428571429,0.85,176138,21.824312,39.074208,1
Jeanneau,0.428571429,0.85,241725,35.243322,38.963745,1
Sly,0.428571429,0.6,303674,12.56738,41.87194,1
Vismara,0.428571429,0.7,479805,12.56738,41.87194,1
Vismara,0.428571429,0.7,467658,12.56738,41.87194,1
X-Yachts,0.428571429,0.7,570907,12.56738,41.87194,1
Bavaria,0.5,0.2,168893,15.2,45.1,1
Bavaria,0.5,0.2,132013,15.2,45.1,1
Bavaria,0.5,0.2,116975,15.2,45.1,1
Bavaria,0.5,0.2,84807,15.2,45.1,1
Bavaria,0.5,0.2,128791,10.451526,51.165691,1
Bavaria,0.5,0.2,133313,21.824312,39.074208,1
Bavaria,0.5,0.2,109308,21.824312,39.074208,1
Bavaria,0.5,0.2,97200,21.824312,39.074208,1
Bavaria,0.5,0.4,136081,15.2,45.1,1
Bavaria,0.5,0.4,133651,15.2,45.1,1
Bavaria,0.5,0.4,132402,21.824312,39.074208,1
Bavaria,0.5,0.65,144549,15.2,45.1,1
Bavaria,0.5,0.9,264804,21.824312,39.074208,1
Bavaria,0.5,0.9,242939,21.824312,39.074208,1
Bavaria,0.5,0.9,241725,21.824312,39.074208,1
Beneteau,0.5,0.35,180990,12.56738,41.87194,1
Beneteau,0.5,0.45,182204,21.824312,39.074208,1
Beneteau,0.5,0.45,170101,21.824312,39.074208,1
Beneteau,0.5,0.45,229546,35.243322,38.963745,1
Beneteau,0.5,0.6,208928,21.824312,39.074208,1
Beneteau,0.5,0.6,206498,21.824312,39.074208,1
Beneteau,0.5,0.6,200425,21.824312,39.074208,1
Beneteau,0.5,0.65,167635,15.2,45.1,1
Beneteau,0.5,0.65,206507,12.56738,41.87194,1
Beneteau,0.5,0.65,206498,12.56738,41.87194,1
Beneteau,0.5,0.9,241725,21.824312,39.074208,1
Beneteau,0.5,0.9,224719,21.824312,39.074208,1
Catalina,0.5,0.4,218645,12.56738,41.87194,1
Dufour,0.5,0.2,103249,21.824312,39.074208,1
Dufour,0.5,0.2,164026,14.375416,35.937496,1
Dufour,0.5,0.7,510172,25.013607,58.595272,1
Elan,0.5,0.15,144549,15.2,45.1,1
Elan,0.5,0.45,115396,15.2,45.1,1
Hallberg-Rassy,0.5,0.65,708144,18.643501,60.128161,1
Hallberg-Rassy,0.5,0.95,1080933,21.824312,39.074208,1
Hanse,0.5,0.2,151837,21.824312,39.074208,1
Hanse,0.5,0.4,145764,15.2,45.1,1
Hanse,0.5,0.4,241360,10.451526,51.165691,1
Hanse,0.5,0.4,157708,35.243322,38.963745,1
Hanse,0.5,0.55,216271,10.451526,51.165691,1
Hanse ,0.5,0.7,205284,15.2,45.1,1
Jeanneau,0.5,0.2,92912,21.824312,39.074208,1
Jeanneau,0.5,0.3,151876,21.824312,39.074208,1
Jeanneau,0.5,0.35,139671,15.2,45.1,1
Jeanneau,0.5,0.35,133009,15.2,45.1,1
Jeanneau,0.5,0.35,168820,10.451526,51.165691,1
Jeanneau,0.5,0.35,176131,21.824312,39.074208,1
Jeanneau,0.5,0.35,170034,21.824312,39.074208,1
Jeanneau,0.5,0.35,121453,21.824312,39.074208,1
Jeanneau,0.5,0.35,145764,12.56738,41.87194,1
Jeanneau,0.5,0.65,273307,35.243322,38.963745,1
Jeanneau,0.5,0.7,242939,12.56738,41.87194,1
Jeanneau,0.5,0.85,413013,15.2,45.1,1
Jeanneau,0.5,0.85,249023,15.2,45.1,1
Jeanneau,0.5,0.85,230761,15.2,45.1,1
Jeanneau,0.5,0.85,191930,15.2,45.1,1
Jeanneau,0.5,0.85,191922,15.2,45.1,1
Jeanneau,0.5,0.85,388718,14.995463,46.151241,1
Jeanneau,0.5,0.85,388703,14.995463,46.151241,1
Sly,0.5,0.55,227148,12.56738,41.87194,1
Solaris,0.5,0.4,467658,12.56738,41.87194,1
X-Yachts,0.5,0.7,607373,12.56738,41.87194,1
X-Yachts,0.5,0.7,546635,12.56738,41.87194,1
Bavaria,0.571428571,0.2,109229,15.2,45.1,1
Bavaria,0.571428571,0.2,109201,15.2,45.1,1
Bavaria,0.571428571,0.2,106879,15.2,45.1,1
Bavaria,0.571428571,0.2,103235,15.2,45.1,1
Bavaria,0.571428571,0.2,132436,10.451526,51.165691,1
Bavaria,0.571428571,0.2,133651,21.824312,39.074208,1
Bavaria,0.571428571,0.4,193793,15.2,45.1,1
Bavaria,0.571428571,0.4,193744,15.2,45.1,1
Bavaria,0.571428571,0.4,175416,15.2,45.1,1
Bavaria,0.571428571,0.4,160381,15.2,45.1,1
Bavaria,0.571428571,0.4,155521,15.2,45.1,1
Bavaria,0.571428571,0.4,145764,15.2,45.1,1
Bavaria,0.571428571,0.4,139731,15.2,45.1,1
Bavaria,0.571428571,0.4,127576,15.2,45.1,1
Bavaria,0.571428571,0.4,179821,10.451526,51.165691,1
Bavaria,0.571428571,0.65,179775,21.824312,39.074208,1
Bavaria,0.571428571,0.9,302459,15.2,45.1,1
Bavaria,0.571428571,0.9,394776,35.243322,38.963745,1
Beneteau,0.571428571,0.2,132384,15.2,45.1,1
Beneteau,0.571428571,0.45,170101,15.2,45.1,1
Beneteau,0.571428571,0.6,170064,15.2,45.1,1
Beneteau,0.571428571,0.65,346988,21.824312,39.074208,1
Beneteau,0.571428571,0.65,321895,21.824312,39.074208,1
Beneteau,0.571428571,0.65,224719,35.243322,38.963745,1
Beneteau,0.571428571,0.95,460370,15.2,45.1,1
Beneteau,0.571428571,0.95,352262,21.824312,39.074208,1
Dufour,0.571428571,0.2,143315,12.56738,41.87194,1
Dufour,0.571428571,0.4,151876,15.2,45.1,1
Dufour,0.571428571,0.4,151837,15.2,45.1,1
Dufour,0.571428571,0.4,139726,15.2,45.1,1
Dufour,0.571428571,0.4,180990,35.243322,38.963745,1
Elan,0.571428571,0.4,209588,15.2,45.1,1
Elan,0.571428571,0.45,121348,15.2,45.1,1
Elan,0.571428571,0.45,121257,15.2,45.1,1
Elan,0.571428571,0.45,121227,15.2,45.1,1
Elan,0.571428571,0.6,167605,15.2,45.1,1
Elan,0.571428571,0.65,182180,15.2,45.1,1
Elan,0.571428571,0.65,166391,15.2,45.1,1
Grand Soleil,0.571428571,0.2,156696,15.2,45.1,1
Grand Soleil,0.571428571,0.2,151837,15.2,45.1,1
Grand Soleil,0.571428571,0.2,236866,12.56738,41.87194,1
Grand Soleil,0.571428571,0.6,464162,18.643501,60.128161,1
Hanse,0.571428571,0.2,133617,15.2,45.1,1
Hanse,0.571428571,0.2,157890,21.824312,39.074208,1
Hanse,0.571428571,0.2,144586,21.824312,39.074208,1
Hanse,0.571428571,0.2,144549,21.824312,39.074208,1
Hanse,0.571428571,0.4,157911,15.2,45.1,1
Hanse,0.571428571,0.4,145764,15.2,45.1,1
Hanse,0.571428571,0.4,218402,21.824312,39.074208,1
Hanse,0.571428571,0.4,157668,35.243322,38.963745,1
Hanse,0.571428571,0.7,314606,21.824312,39.074208,1
Hanse,0.571428571,0.7,297601,21.824312,39.074208,1
Hanse,0.571428571,0.7,358287,12.56738,41.87194,1
Hanse,0.571428571,1,340069,15.2,45.1,1
Hanse,0.571428571,1,455449,12.56738,41.87194,1
Jeanneau,0.571428571,0.2,95961,12.56738,41.87194,1
Jeanneau,0.571428571,0.35,139671,15.2,45.1,1
Jeanneau,0.571428571,0.35,133617,15.2,45.1,1
Jeanneau,0.571428571,0.35,162747,10.451526,51.165691,1
Jeanneau,0.571428571,0.35,172463,21.824312,39.074208,1
Jeanneau,0.571428571,0.35,206470,12.56738,41.87194,1
Jeanneau,0.571428571,0.5,145764,15.2,45.1,1
Jeanneau,0.571428571,0.5,144549,15.2,45.1,1
Jeanneau,0.571428571,0.5,204069,21.824312,39.074208,1
Jeanneau,0.571428571,0.5,194351,21.824312,39.074208,1
Jeanneau,0.571428571,0.5,230792,12.56738,41.87194,1
Jeanneau,0.571428571,0.65,255086,15.2,45.1,1
Jeanneau,0.571428571,0.65,242939,15.2,45.1,1
Jeanneau,0.571428571,0.65,241725,15.2,45.1,1
Jeanneau,0.571428571,0.65,201640,15.2,45.1,1
Jeanneau,0.571428571,0.7,205284,21.824312,39.074208,1
Jeanneau,0.571428571,0.85,230792,15.2,45.1,1
Jeanneau,0.571428571,0.85,218645,15.2,45.1,1
Jeanneau,0.571428571,0.85,236866,21.824312,39.074208,1
Salona,0.571428571,0.3,194351,21.824312,39.074208,1
Solaris,0.571428571,0.2,327968,12.56738,41.87194,1
Solaris,0.571428571,0.4,443364,12.56738,41.87194,1
Triplast,0.571428571,0.2,176107,15.2,45.1,1
Triplast,0.571428571,0.2,121379,15.2,45.1,1
Van De Stadt,0.571428571,0.25,115380,33.429859,35.126413,1
X-Yachts,0.571428571,0.1,255096,12.56738,41.87194,1
Bavaria,0.642857143,0.2,233797,15.2,45.1,1
Bavaria,0.642857143,0.2,180382,15.2,45.1,1
Bavaria,0.642857143,0.2,144586,15.2,45.1,1
Bavaria,0.642857143,0.2,156675,10.451526,51.165691,1
Bavaria,0.642857143,0.2,148193,21.824312,39.074208,1
Bavaria,0.642857143,0.2,180990,12.56738,41.87194,1
Bavaria,0.642857143,0.2,160340,12.56738,41.87194,1
Bavaria,0.642857143,0.2,157889,12.56738,41.87194,1
Bavaria,0.642857143,0.3,218585,21.824312,39.074208,1
Bavaria,0.642857143,0.5,179821,15.2,45.1,1
Bavaria,0.642857143,0.5,179775,15.2,45.1,1
Bavaria,0.642857143,0.5,173746,15.2,45.1,1
Bavaria,0.642857143,0.5,157668,15.2,45.1,1
Bavaria,0.642857143,0.5,151837,15.2,45.1,1
Bavaria,0.642857143,0.5,148193,15.2,45.1,1
Bavaria,0.642857143,0.5,198003,10.451526,51.165691,1
Bavaria,0.642857143,0.65,206498,15.2,45.1,1
Bavaria,0.642857143,0.9,303674,15.2,45.1,1
Bavaria,0.642857143,0.9,364409,12.56738,41.87194,1
Bavaria,0.642857143,0.9,236866,12.56738,41.87194,1
Beneteau,0.642857143,0.45,206498,21.824312,39.074208,1
Beneteau,0.642857143,0.45,194325,21.824312,39.074208,1
Beneteau,0.642857143,0.45,241725,12.56738,41.87194,1
Beneteau,0.642857143,0.45,218645,12.56738,41.87194,1
Beneteau,0.642857143,0.45,194166,12.56738,41.87194,1
Beneteau,0.642857143,0.45,194351,35.243322,38.963745,1
Beneteau,0.642857143,0.6,224728,15.2,45.1,1
Beneteau,0.642857143,0.65,400850,12.56738,41.87194,1
Beneteau,0.642857143,0.65,315834,35.243322,38.963745,1
Beneteau,0.642857143,1,376313,35.243322,38.963745,1
Dufour,0.642857143,0.2,206551,15.2,45.1,1
Dufour,0.642857143,0.2,145744,15.2,45.1,1
Dufour,0.642857143,0.4,182204,15.2,45.1,1
Dufour,0.642857143,0.65,286668,12.56738,41.87194,1
Elan,0.642857143,0.15,106313,15.2,45.1,1
Elan,0.642857143,0.65,151230,15.2,45.1,1
Hanse,0.642857143,0.4,156696,15.2,45.1,1
Hanse,0.642857143,0.4,146735,15.2,45.1,1
Hanse,0.642857143,0.4,140905,15.2,45.1,1
Hanse,0.642857143,0.7,230792,15.2,45.1,1
Jeanneau,0.642857143,0.2,112359,15.2,45.1,1
Jeanneau,0.642857143,0.35,230792,21.824312,39.074208,1
Jeanneau,0.642857143,0.35,145764,21.824312,39.074208,1
Jeanneau,0.642857143,0.4,297601,15.2,45.1,1
Jeanneau,0.642857143,0.5,242818,15.2,45.1,1
Jeanneau,0.642857143,0.5,236744,15.2,45.1,1
Jeanneau,0.642857143,0.5,217431,15.2,45.1,1
Jeanneau,0.642857143,0.5,217127,15.2,45.1,1
Jeanneau,0.642857143,0.5,180382,15.2,45.1,1
Jeanneau,0.642857143,0.5,168843,15.2,45.1,1
Jeanneau,0.642857143,0.5,156696,15.2,45.1,1
Jeanneau,0.642857143,0.5,139690,15.2,45.1,1
Jeanneau,0.642857143,0.5,224719,12.56738,41.87194,1
Jeanneau,0.642857143,0.85,334055,33.429859,35.126413,1
Van De Stadt,0.642857143,0.85,473732,14.375416,35.937496,1
X-Yachts,0.642857143,0.4,516246,35.243322,38.963745,1
Bavaria,0.714285714,0.2,128791,21.824312,39.074208,1
Bavaria,0.714285714,0.5,280595,15.2,45.1,1
Bavaria,0.714285714,0.5,229578,15.2,45.1,1
Bavaria,0.714285714,0.5,173138,15.2,45.1,1
Bavaria,0.714285714,0.5,210142,10.451526,51.165691,1
