Make,Y,L,Price,Longitude,Latitude,flag
Lagoon,1.0,0.1,301925,-61.024174,14.641528,0
Lagoon,1.0,0.15,486056,-64.639968,18.420695,0
Lagoon,1.0,0.15,485500,-64.639968,18.420695,0
Lagoon,1.0,0.325,705237,-70.162651,18.735693,0
Lagoon,1.0,0.325,499000,-64.896335,18.335765,0
Lagoon,1.0,0.325,486371,-61.024174,14.641528,0
Lagoon,1.0,0.325,480291,-61.024174,14.641528,0
Lagoon,1.0,0.325,479740,-61.024174,14.641528,0
Lagoon,1.0,0.4899999999999999,702976,-64.639968,18.420695,0
Lagoon,1.0,0.4899999999999999,699635,-64.639968,18.420695,0
Lagoon,1.0,0.4899999999999999,668327,-64.639968,18.420695,0
Lagoon,1.0,0.4899999999999999,666903,-64.639968,18.420695,0
Lagoon,1.0,0.4899999999999999,665000,-64.639968,18.420695,0
Lagoon,1.0,0.4899999999999999,590000,-64.639968,18.420695,0
Lagoon,1.0,0.4899999999999999,551710,-61.024174,14.641528,0
Lagoon,1.0,0.4899999999999999,544435,-61.024174,14.641528,0
Lagoon,1.0,0.4899999999999999,544435,-61.024174,14.641528,0
Lagoon,1.0,0.5,716932,-61.024174,14.641528,0
Lagoon,1.0,0.5,715405,-61.024174,14.641528,0
Lagoon,1.0,0.6,1082175,-64.639968,18.420695,0
