Make,Y,L,Price,Longitude,Latitude,flag
Tofinou,0.5714285714285714,0.15,229636,-3.74922,40.463667,1
Tofinou,0.5714285714285714,0.8,485879,-3.74922,40.463667,1
Wauquiez,0.5714285714285714,0.15,241725,2.213749,46.227638,1
X-Yachts,0.5714285714285714,0.1,252657,2.213749,46.227638,1
Bavaria,0.6428571428571429,0.2,130580,2.213749,46.227638,1
Bavaria,0.6428571428571429,0.4,144549,-3.74922,40.463667,1
Bavaria,0.6428571428571429,0.65,303686,-3.74922,40.463667,1
Beneteau,0.6428571428571429,0.6,200425,2.213749,46.227638,1
Beneteau,0.6428571428571429,0.6,224719,-3.74922,40.463667,1
Beneteau,0.6428571428571429,0.65,382629,2.213749,46.227638,1
Bestevaer,0.6428571428571429,0.65,807805,5.291266,52.132633,1
Boreal,0.6428571428571429,0.45,601275,2.213749,46.227638,1
Dufour,0.6428571428571429,0.2,156696,2.213749,46.227638,1
Dufour,0.6428571428571429,0.2,205754,5.291266,52.132633,1
Elan,0.6428571428571429,0.45,133617,-3.74922,40.463667,1
Hanse,0.6428571428571429,0.2,186468,-3.435973,55.378051,1
Hanse,0.6428571428571429,0.2,186430,-3.435973,55.378051,1
Hanse,0.6428571428571429,0.7,358287,2.213749,46.227638,1
Hanse,0.6428571428571429,0.7,352262,2.213749,46.227638,1
Jeanneau,0.6428571428571429,0.35,205041,2.213749,46.227638,1
Jeanneau,0.6428571428571429,0.35,157889,-3.74922,40.463667,1
Jeanneau,0.6428571428571429,0.5,182204,2.213749,46.227638,1
Jeanneau,0.6428571428571429,0.5,293110,-3.435973,55.378051,1
Jeanneau,0.6428571428571429,0.7,249013,2.213749,46.227638,1
RM Yachts,0.6428571428571429,0.25,334042,2.213749,46.227638,1
Southerly,0.6428571428571429,0.3,559708,2.213749,46.227638,1
Sunbeam,0.6428571428571429,0.3,379710,-3.435973,55.378051,1
Bavaria,0.7142857142857143,0.5,291601,-3.74922,40.463667,1
Bavaria,0.7142857142857143,0.5,291527,-3.74922,40.463667,1
Bavaria,0.7142857142857143,0.5,249013,-3.74922,40.463667,1
Bavaria,0.7142857142857143,0.5,212626,-3.74922,40.463667,1
Bavaria,0.7142857142857143,0.5,169936,-3.74922,40.463667,1
Bavaria,0.7142857142857143,0.9,285454,2.213749,46.227638,1
Bavaria,0.7142857142857143,0.9,334042,-3.74922,40.463667,1
Beneteau,0.7142857142857143,0.2,267233,-3.74922,40.463667,1
Beneteau,0.7142857142857143,0.6,340115,2.213749,46.227638,1
Beneteau,0.7142857142857143,0.6,206385,-3.74922,40.463667,1
Beneteau,0.7142857142857143,0.6,206377,-3.74922,40.463667,1
Beneteau,0.7142857142857143,0.95,576981,2.213749,46.227638,1
Beneteau,0.7142857142857143,0.95,576981,2.213749,46.227638,1
Beneteau,0.7142857142857143,0.95,545399,2.213749,46.227638,1
Beneteau,0.7142857142857143,0.95,472517,-3.74922,40.463667,1
Beneteau,0.7142857142857143,0.95,460370,-3.74922,40.463667,1
Beneteau,0.7142857142857143,0.95,455511,-3.74922,40.463667,1
Beneteau,0.7142857142857143,0.95,438332,-3.74922,40.463667,1
Beneteau,0.7142857142857143,0.95,426342,-3.435973,55.378051,1
Contest,0.7142857142857143,0.45,637741,5.291266,52.132633,1
Dehler,0.7142857142857143,0.4,108108,-3.74922,40.463667,1
Dufour,0.7142857142857143,0.2,188926,2.213749,46.227638,1
Dufour,0.7142857142857143,0.2,145622,-3.74922,40.463667,1
Dufour,0.7142857142857143,0.4,168843,2.213749,46.227638,1
Dufour,0.7142857142857143,0.65,278177,8.468946,60.472024,1
Dufour,0.7142857142857143,0.65,206385,-3.74922,40.463667,1
Dufour,0.7142857142857143,0.65,206377,-3.74922,40.463667,1
Grand Soleil,0.7142857142857143,0.55,522319,-3.74922,40.463667,1
Hanse,0.7142857142857143,0.7,425144,-3.74922,40.463667,1
Jeanneau,0.7142857142857143,0.2,144549,-3.74922,40.463667,1
Jeanneau,0.7142857142857143,0.2,139726,-3.74922,40.463667,1
Jeanneau,0.7142857142857143,0.2,210526,-3.435973,55.378051,1
Jeanneau,0.7142857142857143,0.35,217401,2.213749,46.227638,1
Jeanneau,0.7142857142857143,0.5,210142,-3.74922,40.463667,1
Jeanneau,0.7142857142857143,0.65,239817,-3.74922,40.463667,1
Oyster,0.7142857142857143,0.9,1259040,-3.435973,55.378051,1
Bavaria,0.7857142857142857,0.2,205256,-3.74922,40.463667,1
Bavaria,0.7857142857142857,0.5,279720,-3.435973,55.378051,1
Bavaria,0.7857142857142857,0.65,255086,-3.74922,40.463667,1
Dufour,0.7857142857142857,0.2,168843,2.213749,46.227638,1
Dufour,0.7857142857142857,0.5,279380,2.213749,46.227638,1
Dufour,0.7857142857142857,0.5,291527,-3.74922,40.463667,1
Dufour,0.7857142857142857,0.5,206429,-3.74922,40.463667,1
Dufour,0.7857142857142857,0.5,206377,-3.74922,40.463667,1
Dufour,0.7857142857142857,0.7,376556,-3.74922,40.463667,1
Hanse,0.7857142857142857,0.2,239849,-3.435973,55.378051,1
Hanse,0.7857142857142857,0.7,412941,2.213749,46.227638,1
Jeanneau,0.7857142857142857,0.1,182192,2.213749,46.227638,1
Jeanneau,0.7857142857142857,0.2,239849,-3.435973,55.378051,1
Jeanneau,0.7857142857142857,0.25,205284,2.213749,46.227638,1
Jeanneau,0.7857142857142857,0.4,261160,-3.74922,40.463667,1
Jeanneau,0.7857142857142857,0.4,293043,-3.435973,55.378051,1
Jeanneau,0.7857142857142857,0.45,230792,2.213749,46.227638,1
Jeanneau,0.7857142857142857,0.45,224785,2.213749,46.227638,1
Jeanneau,0.7857142857142857,0.45,261122,-3.435973,55.378051,1
Nautor,0.7857142857142857,0.9,1579105,2.213749,46.227638,1
Wauquiez,0.7857142857142857,0.6,757770,-3.435973,55.378051,1
X-Yachts,0.7857142857142857,0.7,734921,-3.74922,40.463667,1
Alubat,0.8571428571428571,0.25,412941,2.213749,46.227638,1
Azuree,0.8571428571428571,0.5,479927,-3.74922,40.463667,1
Bavaria,0.8571428571428571,0.5,299705,-3.435973,55.378051,1
Bavaria,0.8571428571428571,0.65,326418,-3.74922,40.463667,1
Bavaria,0.8571428571428571,0.9,734791,7.412841,43.750298,1
Beneteau,0.8571428571428571,0.1,193179,-3.435973,55.378051,1
Beneteau,0.8571428571428571,0.45,193137,-8.224454,39.399872,1
Beneteau,0.8571428571428571,0.45,182251,-3.74922,40.463667,1
Boreal,0.8571428571428571,0.55,719100,2.213749,46.227638,1
B-Yachts,0.8571428571428571,0.3,546613,-3.74922,40.463667,1
Contest,0.8571428571428571,0.45,728846,5.291266,52.132633,1
Dufour,0.8571428571428571,0.5,291527,-3.74922,40.463667,1
Hanse,0.8571428571428571,0.4,338900,-8.24389,53.41291,1
Hanse,0.8571428571428571,0.4,321895,-3.74922,40.463667,1
Hanse,0.8571428571428571,0.4,297560,-3.74922,40.463667,1
Hanse,0.8571428571428571,0.7,327362,-3.74922,40.463667,1
Jeanneau,0.8571428571428571,0.1,191922,2.213749,46.227638,1
Jeanneau,0.8571428571428571,0.25,226487,-3.435973,55.378051,1
Jeanneau,0.8571428571428571,0.75,406923,2.213749,46.227638,1
Jeanneau,0.8571428571428571,0.75,360765,2.213749,46.227638,1
Jeanneau,0.8571428571428571,0.75,253872,-3.74922,40.463667,1
Jeanneau,0.8571428571428571,0.75,433003,-3.435973,55.378051,1
Jeanneau,0.8571428571428571,0.95,501081,-3.74922,40.463667,1
Jeanneau,0.8571428571428571,0.95,599687,-3.435973,55.378051,1
Jeanneau,0.8571428571428571,0.95,512942,-3.435973,55.378051,1
Nautor,0.8571428571428571,0.7,1311872,2.213749,46.227638,1
Wauquiez,0.8571428571428571,0.6,691190,2.213749,46.227638,1
Wauquiez,0.8571428571428571,0.6,642600,2.213749,46.227638,1
Beneteau,0.9285714285714286,0.2,261160,2.213749,46.227638,1
Beneteau,0.9285714285714286,0.95,637716,2.213749,46.227638,1
Dehler,0.9285714285714286,0.3,361980,5.291266,52.132633,1
Dehler,0.9285714285714286,0.5,460370,5.291266,52.132633,1
Dehler,0.9285714285714286,0.5,460370,5.291266,52.132633,1
Discovery,0.9285714285714286,0.95,1885229,-3.435973,55.378051,1
Dufour,0.9285714285714286,0.2,261124,2.213749,46.227638,1
Dufour,0.9285714285714286,0.7,498026,2.213749,46.227638,1
Dufour,0.9285714285714286,0.7,483449,2.213749,46.227638,1
Hanse,0.9285714285714286,0.25,278165,-3.74922,40.463667,1
Hanse,0.9285714285714286,0.4,291487,-3.74922,40.463667,1
Hanse,0.9285714285714286,0.9,632851,-3.435973,55.378051,1
Jeanneau,0.9285714285714286,0.25,216216,2.213749,46.227638,1
Jeanneau,0.9285714285714286,0.75,303674,-3.74922,40.463667,1
Jeanneau,0.9285714285714286,0.95,649863,2.213749,46.227638,1
Jeanneau,0.9285714285714286,0.95,594010,-3.74922,40.463667,1
Jeanneau,0.9285714285714286,0.95,593926,-3.74922,40.463667,1
Salona,0.9285714285714286,0.4,394723,2.213749,46.227638,1
Wauquiez,0.9285714285714286,0.3,583078,5.291266,52.132633,1
Bavaria,1.0,0.4,394776,-3.74922,40.463667,1
Beneteau,1.0,0.1,163984,2.213749,46.227638,1
Beneteau,1.0,0.55,467004,-3.74922,40.463667,1
Beneteau,1.0,0.75,510172,2.213749,46.227638,1
Beneteau,1.0,0.75,363209,2.213749,46.227638,1
Beneteau,1.0,0.95,759185,2.213749,46.227638,1
Beneteau,1.0,0.95,704524,2.213749,46.227638,1
Dufour,1.0,0.2,216502,-3.435973,55.378051,1
Dufour,1.0,0.7,484664,2.213749,46.227638,1
Hanse,1.0,0.25,278981,-3.74922,40.463667,1
Jeanneau,1.0,0.3,326709,2.213749,46.227638,1
Jeanneau,1.0,0.6,423929,-8.24389,53.41291,1
RM Yachts,1.0,0.2,406868,2.213749,46.227638,1
RM Yachts,1.0,0.3,406923,2.213749,46.227638,1
Southerly,1.0,0.6,1192424,-3.435973,55.378051,1
X-Yachts,1.0,0.35,546613,-3.435973,55.378051,1
X-Yachts,1.0,0.5,570907,-8.224454,39.399872,1
Lagoon,0.0,0.225,303395,-3.74922,40.463667,0
Broadblue,0.07142857142857142,0.1350000000000001,223109,-3.74922,40.463667,0
Broadblue,0.07142857142857142,0.1350000000000001,220542,-3.435973,55.378051,0
Broadblue,0.07142857142857142,0.1350000000000001,220475,-3.74922,40.463667,0
Broadblue,0.07142857142857142,0.1350000000000001,219923,-3.435973,55.378051,0
Broadblue,0.07142857142857142,0.1350000000000001,219766,-3.74922,40.463667,0
Lagoon,0.07142857142857142,0.2300000000000001,302787,-3.74922,40.463667,0
Lagoon,0.07142857142857142,0.75,515334,-3.74922,40.463667,0
Broadblue,0.1428571428571428,0.1350000000000001,200493,-3.435973,55.378051,0
Lagoon,0.1428571428571428,0.43,394877,-3.74922,40.463667,0
Lagoon,0.1428571428571428,0.43,394469,-3.74922,40.463667,0
Lagoon,0.1428571428571428,0.43,339729,-3.74922,40.463667,0
Lagoon,0.1428571428571428,0.43,309506,-3.74922,40.463667,0
Catana,0.1428571428571428,0.7,703279,2.213749,46.227638,0
Lagoon,0.1428571428571428,0.75,594150,-3.74922,40.463667,0
Lagoon ,0.1428571428571428,1.0,705237,2.213749,46.227638,0
Leopard,0.2142857142857143,0.15,273094,2.213749,46.227638,0
Alliaura,0.2142857142857143,0.15,218645,2.213749,46.227638,0
Fountaine Pajot,0.2142857142857143,0.15,194562,2.213749,46.227638,0
Fountaine Pajot,0.2142857142857143,0.15,194401,2.213749,46.227638,0
Lagoon,0.2142857142857143,0.25,338900,2.213749,46.227638,0
Lagoon,0.2142857142857143,0.25,338636,2.213749,46.227638,0
Lagoon,0.2142857142857143,0.25,338028,2.213749,46.227638,0
Lagoon,0.2142857142857143,0.25,337640,2.213749,46.227638,0
Lagoon,0.2142857142857143,0.25,327968,-3.74922,40.463667,0
Lagoon,0.2142857142857143,0.25,327712,-3.74922,40.463667,0
Fountaine Pajot,0.2142857142857143,0.35,338636,2.213749,46.227638,0
Lagoon,0.2142857142857143,0.43,431327,-3.74922,40.463667,0
Lagoon,0.2142857142857143,0.43,430881,-3.74922,40.463667,0
Lagoon,0.2142857142857143,0.43,376652,2.213749,46.227638,0
Lagoon,0.2142857142857143,0.43,376262,2.213749,46.227638,0
Catana,0.2142857142857143,0.7,709342,2.213749,46.227638,0
Lagoon,0.2142857142857143,0.75,546613,-8.224454,39.399872,0
Lagoon,0.2142857142857143,0.75,545648,-8.224454,39.399872,0
Catana,0.2142857142857143,0.85,632282,-3.74922,40.463667,0
Broadblue,0.2857142857142857,0.3,364170,-3.74922,40.463667,0
Broadblue,0.2857142857142857,0.3,363802,-3.74922,40.463667,0
Fountaine Pajot,0.3571428571428572,0.15,278887,-8.224454,39.399872,0
Fountaine Pajot,0.3571428571428572,0.15,218882,2.213749,46.227638,0
Fountaine Pajot,0.3571428571428572,0.15,205506,2.213749,46.227638,0
Fountaine Pajot,0.3571428571428572,0.15,205284,2.213749,46.227638,0
Lagoon,0.3571428571428572,0.43,424812,-3.74922,40.463667,0
Lagoon,0.3571428571428572,0.4899999999999999,479431,2.213749,46.227638,0
Outremer,0.3571428571428572,0.65,763449,2.213749,46.227638,0
Lagoon,0.4285714285714285,0.3,333781,-8.224454,39.399872,0
Lagoon,0.4285714285714285,0.325,325000,-8.224454,39.399872,0
Lagoon,0.4285714285714285,0.325,325000,-8.224454,39.399872,0
Lagoon,0.4285714285714285,0.4899999999999999,533522,2.213749,46.227638,0
Lagoon,0.4285714285714285,0.4899999999999999,510725,2.213749,46.227638,0
Lagoon,0.4285714285714285,0.4899999999999999,510302,2.213749,46.227638,0
Lagoon,0.4285714285714285,0.4899999999999999,510172,2.213749,46.227638,0
Outremer,0.4285714285714285,0.65,812664,2.213749,46.227638,0
Outremer,0.4285714285714285,0.65,811999,2.213749,46.227638,0
Lagoon,0.5,0.15,315575,-8.224454,39.399872,0
Alliaura,0.5,0.15,229578,5.291266,52.132633,0
Fountaine Pajot,0.5,0.3800000000000001,520699,2.213749,46.227638,0
Lagoon,0.5,0.4899999999999999,472895,2.213749,46.227638,0
Lagoon,0.5,0.4899999999999999,411782,2.213749,46.227638,0
Lagoon,0.5,0.4899999999999999,411461,2.213749,46.227638,0
Fountaine Pajot,0.5,0.55,358056,2.213749,46.227638,0
Nautitech ,0.5,0.875,790352,-3.74922,40.463667,0
Fountaine Pajot,0.5714285714285714,0.15,328323,2.213749,46.227638,0
Dolphin Ocema ,0.5714285714285714,0.25,273584,-8.224454,39.399872,0
Dolphin Ocema,0.5714285714285714,0.3,229900,-8.224454,39.399872,0
Lagoon,0.5714285714285714,0.4899999999999999,516246,-3.74922,40.463667,0
Lagoon,0.5714285714285714,0.4899999999999999,515844,-3.74922,40.463667,0
Lagoon,0.5714285714285714,0.4899999999999999,462084,2.213749,46.227638,0
Lagoon,0.5714285714285714,0.4899999999999999,400850,2.213749,46.227638,0
Lagoon,0.5714285714285714,0.4899999999999999,400537,2.213749,46.227638,0
Fountaine Pajot,0.5714285714285714,0.55,473732,2.213749,46.227638,0
Fountaine Pajot,0.5714285714285714,0.55,473362,2.213749,46.227638,0
Fountaine Pajot,0.5714285714285714,0.55,473362,2.213749,46.227638,0
Lagoon,0.6428571428571429,0.1199999999999999,334042,2.213749,46.227638,0
Lagoon,0.6428571428571429,0.1199999999999999,327968,-8.224454,39.399872,0
Lagoon,0.6428571428571429,0.1199999999999999,327712,-8.224454,39.399872,0
Lagoon,0.6428571428571429,0.1199999999999999,241536,-3.74922,40.463667,0
Lagoon,0.6428571428571429,0.15,321644,2.213749,46.227638,0
Lagoon,0.6428571428571429,0.15,315778,2.213749,46.227638,0
Lagoon,0.6428571428571429,0.15,315778,2.213749,46.227638,0
Lagoon,0.6428571428571429,0.15,315575,2.213749,46.227638,0
Lagoon,0.6428571428571429,0.15,315575,2.213749,46.227638,0
Lagoon,0.6428571428571429,0.15,315575,2.213749,46.227638,0
Lagoon,0.6428571428571429,0.4899999999999999,518675,2.213749,46.227638,0
Lagoon,0.6428571428571429,0.4899999999999999,517759,2.213749,46.227638,0
Lagoon ,0.6428571428571429,0.8,972741,2.213749,46.227638,0
Lagoon,0.7142857142857143,0.1199999999999999,334380,-3.74922,40.463667,0
Lagoon,0.7142857142857143,0.1199999999999999,327389,2.213749,46.227638,0
Lagoon,0.7142857142857143,0.1199999999999999,303982,2.213749,46.227638,0
Lagoon,0.7142857142857143,0.1199999999999999,303437,2.213749,46.227638,0
Lagoon,0.7142857142857143,0.1199999999999999,279380,2.213749,46.227638,0
Lagoon,0.7142857142857143,0.1199999999999999,279162,2.213749,46.227638,0
Nautitech,0.7142857142857143,0.175,388400,2.213749,46.227638,0
Nautitech,0.7142857142857143,0.175,382210,-3.74922,40.463667,0
Nautitech,0.7142857142857143,0.175,364424,-3.74922,40.463667,0
Nautitech,0.7142857142857143,0.175,363765,-3.74922,40.463667,0
Nautitech,0.7142857142857143,0.175,352214,2.213749,46.227638,0
Nautitech,0.7142857142857143,0.175,351987,2.213749,46.227638,0
Bali,0.7142857142857143,0.2,425604,2.213749,46.227638,0
Bali,0.7142857142857143,0.2,425144,2.213749,46.227638,0
Bali,0.7142857142857143,0.3,455973,-3.74922,40.463667,0
Bali,0.7142857142857143,0.35,455449,-3.74922,40.463667,0
Fountaine Pajot,0.7142857142857143,0.3800000000000001,544974,5.291266,52.132633,0
Fountaine Pajot,0.7142857142857143,0.3800000000000001,510689,2.213749,46.227638,0
Fountaine Pajot,0.7142857142857143,0.3800000000000001,480291,-3.74922,40.463667,0
Fountaine Pajot,0.7142857142857143,0.3800000000000001,479310,-3.74922,40.463667,0
Bali,0.7142857142857143,0.43,510689,2.213749,46.227638,0
Outremer,0.7142857142857143,0.45,825350,2.213749,46.227638,0
Lagoon ,0.7142857142857143,0.4899999999999999,516769,2.213749,46.227638,0
Lagoon,0.7142857142857143,0.4899999999999999,516246,2.213749,46.227638,0
Lagoon,0.7142857142857143,0.4899999999999999,515844,2.213749,46.227638,0
Lagoon,0.7142857142857143,0.4899999999999999,504030,2.213749,46.227638,0
Lagoon,0.7142857142857143,0.4899999999999999,503208,2.213749,46.227638,0
Fountaine Pajot,0.7142857142857143,0.65,910312,-3.74922,40.463667,0
Fountaine Pajot,0.7142857142857143,0.65,843556,2.213749,46.227638,0
Lagoon ,0.7142857142857143,0.8,838989,2.213749,46.227638,0
Lagoon,0.7142857142857143,0.8,838140,2.213749,46.227638,0
Lagoon,0.7857142857142857,0.15,455156,2.213749,46.227638,0
Lagoon,0.7857142857142857,0.15,454706,2.213749,46.227638,0
Lagoon,0.7857142857142857,0.325,461585,-3.74922,40.463667,0
Lagoon,0.7857142857142857,0.325,460769,-3.74922,40.463667,0
Bali,0.7857142857142857,0.35,485155,-3.74922,40.463667,0
Fountaine Pajot,0.7857142857142857,0.3800000000000001,625569,2.213749,46.227638,0
Fountaine Pajot,0.7857142857142857,0.3800000000000001,595804,4.469936,50.503887,0
Bali,0.7857142857142857,0.43,363154,-3.74922,40.463667,0
Fountaine Pajot,0.7857142857142857,0.65,922450,-3.74922,40.463667,0
Lagoon ,0.7857142857142857,0.8,924104,2.213749,46.227638,0
Lagoon,0.7857142857142857,0.8,923169,2.213749,46.227638,0
Lagoon,0.7857142857142857,0.8,843556,2.213749,46.227638,0
Lagoon,0.7857142857142857,0.8,840000,2.213749,46.227638,0
Dix Harvey,0.7857142857142857,0.95,845069,-3.74922,40.463667,0
Dix Harvey,0.7857142857142857,0.95,845069,-3.74922,40.463667,0
Dix Harvey ,0.7857142857142857,0.95,845069,-8.224454,39.399872,0
Lagoon,0.8571428571428571,0.125,382331,-3.74922,40.463667,0
Fountaine Pajot,0.8571428571428571,0.15,497637,2.213749,46.227638,0
Nautitech,0.8571428571428571,0.175,479431,2.213749,46.227638,0
Lagoon,0.8571428571428571,0.325,547167,-3.74922,40.463667,0
Lagoon,0.8571428571428571,0.325,546613,-3.74922,40.463667,0
Lagoon,0.8571428571428571,0.325,546613,-3.74922,40.463667,0
Lagoon,0.8571428571428571,0.325,545648,-3.74922,40.463667,0
Lagoon,0.8571428571428571,0.325,534050,2.213749,46.227638,0
Lagoon,0.8571428571428571,0.4899999999999999,600000,-8.224454,39.399872,0
Lagoon,0.8571428571428571,0.4899999999999999,600000,-8.224454,39.399872,0
Lagoon,0.8571428571428571,0.4899999999999999,582600,-8.224454,39.399872,0
Lagoon,0.8571428571428571,0.4899999999999999,582024,2.213749,46.227638,0
Lagoon,0.8571428571428571,0.4899999999999999,582024,-3.74922,40.463667,0
Bali,0.8571428571428571,0.5425000000000001,314051,-3.74922,40.463667,0
Lagoon,0.9285714285714286,0.125,498530,-3.74922,40.463667,0
Lagoon,0.9285714285714286,0.125,498026,-3.74922,40.463667,0
Lagoon,0.9285714285714286,0.125,451515,2.213749,46.227638,0
Lagoon,0.9285714285714286,0.125,411782,-3.74922,40.463667,0
Lagoon,0.9285714285714286,0.125,411055,-3.74922,40.463667,0
Lagoon,0.9285714285714286,0.125,385427,-3.74922,40.463667,0
Fountaine Pajot,0.9285714285714286,0.15,457738,-3.74922,40.463667,0
Fountaine Pajot,0.9285714285714286,0.15,449087,-3.74922,40.463667,0
Nautitech,0.9285714285714286,0.175,449438,2.213749,46.227638,0
Nautitech,0.9285714285714286,0.175,449087,2.213749,46.227638,0
Nautitech,0.9285714285714286,0.175,443019,2.213749,46.227638,0
Bali,0.9285714285714286,0.25,424393,-3.74922,40.463667,0
Lagoon,0.9285714285714286,0.325,557060,-3.74922,40.463667,0
Lagoon,0.9285714285714286,0.325,556076,-3.74922,40.463667,0
Lagoon,0.9285714285714286,0.325,460836,2.213749,46.227638,0
Lagoon,0.9285714285714286,0.325,460370,2.213749,46.227638,0
Nautitech,0.9285714285714286,0.45,613367,-3.74922,40.463667,0
Nautitech,0.9285714285714286,0.45,547205,2.213749,46.227638,0
Lagoon,1.0,0.125,460836,2.213749,46.227638,0
Lagoon,1.0,0.125,455973,2.213749,46.227638,0
Fountaine Pajot,1.0,0.15,455511,2.213749,46.227638,0
Fountaine Pajot,1.0,0.25,697906,-3.74922,40.463667,0
Bali,1.0,0.25,484598,2.213749,46.227638,0
Bali,1.0,0.25,483808,2.213749,46.227638,0
Lagoon,1.0,0.325,709128,2.213749,46.227638,0
Lagoon,1.0,0.325,594737,-3.74922,40.463667,0
Lagoon,1.0,0.325,557773,-3.74922,40.463667,0
Outremer,1.0,0.45,873367,2.213749,46.227638,0
Outremer,1.0,0.45,872686,2.213749,46.227638,0
Lagoon,1.0,0.4899999999999999,595120,2.213749,46.227638,0
Lagoon,1.0,0.4899999999999999,594150,2.213749,46.227638,0
Lagoon,1.0,0.4899999999999999,594150,-3.74922,40.463667,0
