Make,Y,L,Price,Longitude,Latitude,flag
Nautitech,0.8571428571428571,0.45,588669,-90.230759,15.783471,0
Nautitech,0.8571428571428571,0.45,588087,-90.230759,15.783471,0
Leopard,0.8571428571428571,0.6,379999,-77.39628,25.03428,0
Lagoon,0.8571428571428571,0.8,1045000,-81.5157535,27.6648274,0
Bali,0.9285714285714286,0.2,449000,-81.5157535,27.6648274,0
Seawind,0.9285714285714286,0.25,595000,-81.5157535,27.6648274,0
Seawind,0.9285714285714286,0.25,595000,-81.5157535,27.6648274,0
Bali,0.9285714285714286,0.35,549000,-76.6412734,39.0457538,0
Fountaine Pajot,0.9285714285714286,0.4850000000000002,828000,-81.5157535,27.6648274,0
Fountaine Pajot,0.9285714285714286,0.4850000000000002,828000,-81.5157535,27.6648274,0
Lagoon,0.9285714285714286,0.4899999999999999,649900,-81.5157535,27.6648274,0
Lagoon ,0.9285714285714286,0.4899999999999999,649900,-81.5157535,27.6648274,0
Chris White,0.9285714285714286,0.6350000000000001,990000,-81.5157535,27.6648274,0
HH Catamarans,0.9285714285714286,0.95,2890000,-71.477429,41.5800945,0
Fountaine Pajot,1.0,0.25,499000,-81.5157535,27.6648274,0
Leopard,1.0,0.45,689000,-81.5157535,27.6648274,0
Leopard ,1.0,0.45,689000,-81.5157535,27.6648274,0
Fountaine Pajot,1.0,0.4850000000000002,874000,-81.5157535,27.6648274,0
Fountaine Pajot,1.0,0.4850000000000002,874000,-81.5157535,27.6648274,0
Privilege,1.0,1.0,1495000,-81.5157535,27.6648274,0
